song_id,title,artist,genre,tempo,energy,danceability,mood
8649,Save the Day,Selena Gomez,Dance,136,0.88,0.922,Energetic
8650,Wherever You Are,Ke$ha,Dance,114,0.722,0.93,Happy
8651,Sparks,Hilary Duff,Dance,125,0.601,0.884,Energetic
8652,On the Metro,Girls Aloud,Dance,143,0.803,0.965,Happy
8653,Hips Don't Lie,Shakira,Dance,130,0.715,0.93,Energetic
8654,Get Sexy,Sugababes,Dance,126,0.621,0.974,Happy
8655,Looking at Me,Sabrina Carpenter,Dance,113,0.675,0.867,Energetic
8656,A Neverending Dream,Cascada,Dance,116,0.696,0.879,Happy
8657,Into the Blue,Kylie Minogue,Dance,128,0.796,0.729,Energetic
8658,Tell Ur Girlfriend,Lay Bankz,Dance,139,0.616,0.75,Happy
8659,Galang,M.I.A.,Dance,142,0.64,0.886,Happy
8660,Troublemaker,Taio Cruz,Dance,110,0.816,0.952,Happy
8661,Big Time Sensuality,Björk,Dance,134,0.898,0.932,Energetic
8662,Blue (Da Ba Dee),Eiffel 65,Dance,117,0.64,0.893,Happy
8663,Get Away With Murder,Jeffree Star,Dance,140,0.875,0.779,Happy
8664,"You're My Heart, You're My Soul",Modern Talking,Dance,115,0.797,0.664,Energetic
8665,Flux,Bloc Party,Dance,118,0.886,0.821,Energetic
8666,What Have You Done for Me Lately,Janet Jackson,Dance,131,0.805,0.899,Energetic
8667,Touchin on My,3OH!3,Dance,139,0.654,0.863,Energetic
8668,On and On,Agnes,Dance,129,0.649,0.939,Happy
8669,If Everybody Looked the Same,Groove Armada,Dance,124,0.65,0.823,Energetic
8670,Black Friday (pretty like the sun),Lost Frequencies,Dance,137,0.689,0.657,Happy
8671,How We Do (Party),Rita Ora,Dance,125,0.889,0.713,Happy
8672,Live My Life,Far East Movement,Dance,129,0.869,0.661,Energetic
8673,Spanish Lesson,Madonna,Dance,116,0.843,0.829,Happy
8674,Absolutely Everybody,Vanessa Amorosi,Dance,120,0.881,0.862,Happy
8675,Monsta,Culcha Candela,Dance,113,0.699,0.877,Energetic
8676,Move This,Technotronic,Dance,121,0.798,0.927,Energetic
8677,You Gonna Want Me,Tiga,Dance,121,0.688,0.734,Happy
8678,Zap Zap,Cut Copy,Dance,122,0.937,0.871,Happy
8679,Worked Up So Sexual,The Faint,Dance,124,0.948,0.95,Happy
8680,Patron Tequila,Paradiso Girls,Dance,138,0.744,0.76,Happy
8681,Loca People,Sak Noel,Dance,137,0.869,0.688,Happy
8682,Lovely One,The Jacksons,Dance,111,0.838,0.966,Energetic
8683,Stay With Me,Akcent,Dance,131,0.648,0.919,Happy
8684,Phantom Pt. II,Justice,Dance,121,0.688,0.848,Happy
8685,Flawless (Go to the City),George Michael,Dance,137,0.816,0.671,Energetic
8686,Ready for the Floor,Hot Chip,Dance,142,0.617,0.881,Happy
8687,4th of July (Fireworks),Kelis,Dance,139,0.646,0.669,Happy
8688,Ma Baker,Boney M.,Dance,140,0.908,0.716,Energetic
8689,Starry Eyed Surprise,Paul Oakenfold,Dance,131,0.945,0.898,Happy
8690,Angie,Cobra Starship,Dance,129,0.892,0.967,Energetic
8691,No Mercy,miss A,Dance,141,0.811,0.783,Energetic
8692,Something Good,Utah Saints,Dance,119,0.773,0.951,Energetic
8693,Cosmic Girl,Jamiroquai,Dance,122,0.897,0.891,Energetic
8694,All About Tonight,Pixie Lott,Dance,118,0.737,0.68,Energetic
8695,Gypsy Woman,Hilary Duff,Dance,131,0.68,0.903,Energetic
8696,Freakum Dress,Beyoncé,Dance,130,0.926,0.703,Energetic
8697,Naughty,Red Velvet - IRENE & SEULGI,Dance,138,0.628,0.881,Energetic
8698,Professional Party People,Basshunter,Dance,129,0.882,0.743,Happy
8699,Wheel of Fortune,Ace of Base,Dance,115,0.702,0.848,Energetic
8700,Young and Proud,Ace of Base,Dance,133,0.842,0.65,Happy
8701,Children,Robert Miles,Dance,110,0.872,0.851,Energetic
8702,All Wound Up,She Wants Revenge,Dance,137,0.651,0.928,Happy
8703,I Can't Wait,Nu Shooz,Dance,134,0.899,0.852,Happy
8704,Bionic,Christina Aguilera,Dance,125,0.817,0.892,Happy
8705,Phoenix,Daft Punk,Dance,141,0.743,0.747,Happy
8706,Alive,Daft Punk,Dance,142,0.664,0.976,Energetic
8707,The Hook Up,Britney Spears,Dance,141,0.731,0.947,Energetic
8708,Break Of Dawn,Rhythm On The Loose,Dance,116,0.777,0.937,Energetic
8709,Doesn't Really Matter,Janet Jackson,Dance,142,0.682,0.979,Happy
8710,Ecstasy,ATB,Dance,117,0.693,0.896,Energetic
8711,Sensitized,Kylie Minogue,Dance,134,0.678,0.73,Happy
8712,Automatic,Elize,Dance,116,0.943,0.694,Happy
8713,Now That You Got It,Gwen Stefani,Dance,122,0.727,0.937,Energetic
8714,Fever,Cascada,Dance,129,0.681,0.825,Energetic
8715,Redlight,Ian Carey,Dance,117,0.725,0.758,Happy
8716,Beat Goes On (feat. Kanye West),Madonna,Dance,124,0.855,0.71,Happy
8717,Don't Turn Around,Ace of Base,Dance,127,0.837,0.711,Energetic
8718,Right in the Night (Fall in Love With Music),Jam & Spoon,Dance,112,0.765,0.774,Happy
8719,Boys,Britney Spears,Dance,111,0.873,0.883,Energetic
8720,Boys Will Be Boys,Paulina Rubio,Dance,121,0.675,0.915,Happy
8721,Objection (Tango),Shakira,Dance,126,0.945,0.827,Happy
8722,Ready for the Good Times,Shakira,Dance,129,0.91,0.949,Energetic
8723,Robot Rock / Oh Yeah,Daft Punk,Dance,136,0.74,0.902,Energetic
8724,Can't Beat the Feeling,Kylie Minogue,Dance,124,0.915,0.774,Energetic
8725,Everybody's Free (To Feel Good),Rozalla,Dance,144,0.624,0.798,Energetic
8726,Music Selector Is The Soul Reflector,Deee-Lite,Dance,139,0.681,0.743,Energetic
8727,너 때문에 미쳐,T-ARA,Dance,113,0.832,0.972,Energetic
8728,XOXOXO,Black Eyed Peas,Dance,132,0.797,0.942,Happy
8729,Titanium,David Guetta,Dance,145,0.669,0.706,Happy
8730,Get Up Offa That Thing,James Brown,Dance,111,0.917,0.789,Energetic
8731,Point Of No Return,Exposé,Dance,132,0.724,0.653,Happy
8732,Rendez-Vu,Basement Jaxx,Dance,143,0.865,0.674,Happy
8733,Daftendirekt,Daft Punk,Dance,142,0.858,0.753,Happy
8734,Forever More,Moloko,Dance,123,0.841,0.966,Energetic
8735,Bittersweet,Sophie Ellis-Bextor,Dance,136,0.752,0.808,Energetic
8736,Jumping All Over The World,Scooter,Dance,134,0.632,0.8,Energetic
8737,Did It Again,Shakira,Dance,137,0.679,0.741,Energetic
8738,Some Girls,Madonna,Dance,141,0.837,0.888,Energetic
8739,"Around The World / Harder, Better, Faster, Stronger",Daft Punk,Dance,131,0.682,0.834,Happy
8740,The Show,Girls Aloud,Dance,139,0.602,0.919,Happy
8741,Strict Machine,Goldfrapp,Dance,141,0.669,0.703,Happy
8742,OK,Robin Schulz,Dance,115,0.854,0.941,Happy
8743,One More Night,Cascada,Dance,125,0.871,0.956,Happy
8744,The Brainwasher,Daft Punk,Dance,123,0.836,0.87,Energetic
8745,Tá Na Mira,Anitta,Dance,117,0.707,0.928,Energetic
8746,It's a Rainy Day,Ice MC,Dance,127,0.801,0.946,Happy
8747,On & On,Inna,Dance,134,0.793,0.706,Happy
8748,SexyBack,Justin Timberlake,Dance,129,0.918,0.715,Happy
8749,Rapture (Avicii New Generation Radio Edit),Nadia Ali,Dance,134,0.945,0.897,Happy
8750,Take Me Higher,Diana Ross,Dance,132,0.613,0.824,Happy
8751,Lay Me Down,Avicii,Dance,130,0.681,0.86,Happy
8752,Starchild,Jamiroquai,Dance,143,0.949,0.735,Happy
8753,Hot Wings (I Wanna Party),will.i.am,Dance,114,0.748,0.79,Happy
8754,Phantom,Justice,Dance,127,0.81,0.669,Happy
8755,As the Rush Comes,Motorcycle,Dance,119,0.801,0.959,Energetic
8756,Bamboo Banga,M.I.A.,Dance,123,0.88,0.862,Happy
8757,So Much Betta,Janet Jackson,Dance,120,0.751,0.898,Energetic
8758,Just Fine,Mary J. Blige,Dance,134,0.736,0.943,Energetic
8759,Justify Sex,Dan Balan,Dance,121,0.86,0.652,Happy
8760,I Didn't Mean to Turn You On,Cherrelle,Dance,135,0.802,0.98,Happy
8761,Dance Hall Days,Wang Chung,Dance,113,0.937,0.888,Happy
8762,shedontknowbutsheknows,Tove Lo,Dance,121,0.93,0.908,Happy
8763,Got to Get It,Culture Beat,Dance,114,0.859,0.794,Energetic
8764,Sexy Dancer,Prince,Dance,133,0.904,0.794,Happy
8765,Stars,Kylie Minogue,Dance,110,0.806,0.825,Energetic
8766,Genius of Love,Tom Tom Club,Dance,124,0.813,0.901,Energetic
8767,Hand in Hand,Dune,Dance,128,0.637,0.826,Energetic
8768,DJ Got Us Fallin' In Love,Usher,Dance,122,0.833,0.713,Energetic
8769,Outlaw,Selena Gomez & the Scene,Dance,131,0.744,0.915,Happy
8770,Fancy Footwork,Chromeo,Dance,144,0.878,0.768,Happy
8771,Lady,Modjo,Dance,135,0.815,0.667,Happy
8772,Good Times,Chic,Dance,142,0.677,0.886,Happy
8773,Sway,The Pussycat Dolls,Dance,143,0.683,0.712,Energetic
8774,Take Me in Your Arms,Lil Suzy,Dance,128,0.605,0.817,Happy
8775,Warrior's Dance,The Prodigy,Dance,111,0.746,0.925,Happy
8776,Cooler Than Me (feat. Big Sean),Mike Posner,Dance,135,0.647,0.954,Energetic
8777,SIGNAL,TWICE,Dance,110,0.824,0.821,Happy
8778,Laura,Scissor Sisters,Dance,124,0.663,0.853,Happy
8779,Aquamarine,Addison Rae,House,131,0.691,0.921,Energetic
8780,Liquorice,Azealia Banks,House,127,0.781,0.92,Happy
8781,Aperture,Harry Styles,House,129,0.714,0.901,Energetic
8782,Talk talk featuring troye sivan,Charli xcx,House,131,0.956,0.916,Happy
8783,Music Takes You Back,Modjo,House,123,0.747,0.702,Chill
8784,Impossible,RIIZE,House,120,0.658,0.946,Chill
8785,CRAZY,LE SSERAFIM,House,131,0.967,0.965,Energetic
8786,Whiplash,aespa,House,126,0.751,0.899,Energetic
8787,I'm Good (Blue),David Guetta,House,123,0.89,0.93,Chill
8788,motive (with Doja Cat),Ariana Grande,House,130,0.834,0.748,Chill
8789,Move Your Body,Marshall Jefferson,House,126,0.731,0.939,Energetic
8790,Don't You Worry Child,Swedish House Mafia,House,125,0.655,0.866,Energetic
8791,Faded,ZHU,House,129,0.694,0.932,Happy
8792,Within,Daft Punk,House,127,0.702,0.811,Chill
8793,Count Contessa,Azealia Banks,House,130,0.825,0.767,Happy
8794,Pasilda,Afro Medusa,House,122,0.767,0.725,Happy
8795,I Remember,deadmau5,House,128,0.727,0.862,Chill
8796,Innerbloom,RÜFÜS DU SOL,House,118,0.851,0.786,Energetic
8797,Deja Vu,Inna,House,131,0.703,0.771,Chill
8798,Fresh,Daft Punk,House,132,0.741,0.72,Energetic
8799,End of Summer,Tame Impala,House,124,0.78,0.959,Chill
8800,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,House,127,0.822,0.707,Chill
8801,Strobe (Radio Edit),deadmau5,House,120,0.788,0.905,Chill
8802,Passionfruit,Drake,House,121,0.683,0.918,Chill
8803,Take Over Control (feat. Eva Simons),Afrojack,House,128,0.911,0.98,Happy
8804,Human After All,Daft Punk,House,128,0.846,0.933,Energetic
8805,Indo Silver Club,Daft Punk,House,129,0.699,0.791,Happy
8806,Strobe,deadmau5,House,120,0.924,0.873,Chill
8807,Drop The Pressure,Mylo,House,130,0.807,0.759,Chill
8808,One (Your Name),Swedish House Mafia,House,126,0.928,0.889,Happy
8809,Crave you,Flight Facilities,House,130,0.767,0.702,Happy
8810,Red Alert,Basement Jaxx,House,126,0.98,0.8,Happy
8811,Baianá,Bakermat,House,132,0.77,0.837,Happy
8812,aNYway,Duck Sauce,House,120,0.905,0.783,Happy
8813,Barbra Streisand (Radio Edit),Duck Sauce,House,121,0.717,0.895,Energetic
8814,F for You,Disclosure,House,127,0.896,0.704,Energetic
8815,Your Love,Frankie Knuckles,House,118,0.818,0.908,Energetic
8816,I Think I Like It,Fake Blood,House,126,0.972,0.812,Energetic
8817,Mine,Slayyyter,House,130,0.827,0.906,Happy
8818,Rollercoaster,Modjo,House,123,0.98,0.943,Energetic
8819,Promised Land,Joe Smooth,House,126,0.973,0.804,Happy
8820,Rollin' & Scratchin',Daft Punk,House,129,0.682,0.844,Happy
8821,On My Way,Kerri Chandler,House,123,0.663,0.879,Chill
8822,yes baby,Madison Beer,House,119,0.952,0.768,Energetic
8823,My Old Ways,Tame Impala,House,123,0.859,0.759,Energetic
8824,Language,Porter Robinson,House,121,0.894,0.902,Energetic
8825,High Fidelity,Daft Punk,House,129,0.714,0.832,Energetic
8826,Luxury,Azealia Banks,House,131,0.898,0.721,Energetic
8827,THICC,Shygirl,House,132,0.921,0.948,Energetic
8828,On Fire,Modjo,House,119,0.762,0.878,Happy
8829,Cry (Just a Little),Bingo Players,House,121,0.964,0.757,Energetic
8830,Roller Coaster,NMIXX,House,131,0.668,0.911,Chill
8831,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,House,122,0.87,0.911,Happy
8832,Sofi Needs A Ladder,deadmau5,House,121,0.671,0.729,Chill
8833,Te Quiero,Stromae,House,125,0.745,0.883,Energetic
8834,Odd Look,Kavinsky,House,128,0.659,0.726,Happy
8835,Some Chords,deadmau5,House,120,0.751,0.814,Happy
8836,Move Your Body,Xpansions,House,123,0.814,0.844,Chill
8837,Not Exactly,deadmau5,House,125,0.84,0.847,Happy
8838,Rock'n Roll,Daft Punk,House,132,0.911,0.745,Happy
8839,Sinnerman - felix da housecat's heavenly house mix,Nina Simone,House,120,0.952,0.809,Chill
8840,Lift You Up,Danny Brown,House,119,0.69,0.802,Chill
8841,Dear Boy,Avicii,House,132,0.862,0.734,Energetic
8842,Anthem,N-Joi,House,118,0.86,0.826,Chill
8843,Musique,Daft Punk,House,128,0.748,0.872,Energetic
8844,Thinking About You (feat. Ayah Marar),Calvin Harris,House,124,0.697,0.94,Energetic
8845,Silhouettes,Avicii,House,126,0.784,0.865,Happy
8846,The Weekend (Radio Edit),Michael Gray,House,124,0.869,0.886,Chill
8847,The Game of Love,Daft Punk,House,129,0.806,0.862,Chill
8848,Chasing Time,Azealia Banks,House,127,0.762,0.888,Chill
8849,Delulu,KiiiKiii,House,125,0.807,0.763,Energetic
8850,Never Going Home,Kungs,House,123,0.851,0.969,Chill
8851,Television Rules the Nation,Daft Punk,House,120,0.797,0.86,Chill
8852,Plastic Dreams,Jaydee,House,122,0.815,0.955,Energetic
8853,PURE/HONEY,Beyoncé,House,127,0.866,0.802,Chill
8854,Funk Ad,Daft Punk,House,121,0.81,0.938,Chill
8855,Crushed,Actress,House,118,0.662,0.965,Energetic
8856,Can You Feel It,Mr. Fingers,House,119,0.905,0.779,Energetic
8857,Bad (feat. Vassy) - radio edit,David Guetta,House,129,0.662,0.816,Happy
8858,Burnin' / Too Long,Daft Punk,House,126,0.738,0.8,Happy
8859,January (feat. Jamie Woon),Disclosure,House,121,0.699,0.946,Chill
8860,Mi Mujer,Nicolas Jaar,House,122,0.814,0.729,Energetic
8861,Feeling for You,Cassius,House,129,0.911,0.932,Happy
8862,Face to Face / Short Circuit,Daft Punk,House,130,0.751,0.938,Happy
8863,Da Funk / Daftendirekt,Daft Punk,House,131,0.83,0.96,Energetic
8864,LOOP (feat. Lil Cherry),Yves,House,129,0.664,0.728,Chill
8865,Without You (feat. Sandro Cavazza),Avicii,House,121,0.953,0.911,Happy
8866,Ash,LE SSERAFIM,House,132,0.775,0.79,Happy
8867,Runaway,Deee-Lite,House,123,0.656,0.908,Chill
8868,Sincere,MJ Cole,House,130,0.795,0.839,Energetic
8869,Reckless (With Your Love),Azari & III,House,124,0.939,0.927,Energetic
8870,Steppin' Out,Kaskade,House,122,0.935,0.93,Happy
8871,Moar Ghosts 'n' Stuff,deadmau5,House,124,0.979,0.812,Happy
8872,Giorgio by Moroder,Daft Punk,House,132,0.696,0.88,Happy
8873,Flashdance,Deep Dish,House,119,0.729,0.7,Energetic
8874,Voodoo Ray,A Guy Called Gerald,House,122,0.846,0.749,Chill
8875,Lucky Star,Superfunk,House,127,0.781,0.794,Energetic
8876,Steam Machine,Daft Punk,House,131,0.87,0.768,Happy
8877,Over,GusGus,House,130,0.752,0.88,Chill
8878,Live at Dominoes,The Avalanches,House,129,0.764,0.98,Chill
8879,Alone with You,deadmau5,House,129,0.7,0.71,Energetic
8880,The Bomb! (These Sounds Fall Into My Mind),The Bucketheads,House,132,0.916,0.922,Happy
8881,In My Arms,Mylo,House,126,0.962,0.881,Chill
8882,Addicted to You,Avicii,House,124,0.924,0.741,Chill
8883,r u ok?,ifeye,House,129,0.8,0.945,Chill
8884,IT BOY,bbno$,House,123,0.837,0.827,Energetic
8885,Pjanoo,Eric Prydz,House,121,0.825,0.748,Chill
8886,Illusion,Dua Lipa,House,129,0.871,0.939,Energetic
8887,The Whistle Song,Frankie Knuckles,House,125,0.755,0.802,Chill
8888,Short Circuit,Daft Punk,House,123,0.769,0.922,Happy
8889,Jubel,Klingande,House,127,0.684,0.918,Happy
8890,Miura,Metro Area,House,118,0.919,0.919,Chill
8891,Beyond,Daft Punk,House,120,0.951,0.952,Happy
8892,Heaven Takes You Home (feat. Connie Constance),Swedish House Mafia,House,125,0.721,0.807,Chill
8893,Toop Toop,Cassius,House,127,0.791,0.869,Energetic
8894,Power Of Love,Deee-Lite,House,129,0.853,0.834,Happy
8895,I Love My Sex,Benny Benassi,House,126,0.766,0.854,Happy
8896,Pump Up the Volume,M/A/R/R/S,House,127,0.83,0.977,Chill
8897,Running (Disclosure remix),Jessie Ware,House,123,0.677,0.835,Happy
8898,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,House,123,0.978,0.724,Energetic
8899,Voices (feat. Sasha Keable),Disclosure,House,130,0.917,0.723,Chill
8900,Raingurl,Yaeji,House,128,0.921,0.873,Chill
8901,Stress,Justice,House,119,0.9,0.81,Chill
8902,Baddy On The Floor,Jamie xx,House,124,0.859,0.974,Chill
8903,Black Mascara.,RAYE,House,128,0.816,0.759,Happy
8904,Flawless,The Ones,House,130,0.879,0.944,Happy
8905,Stay,Zedd,House,122,0.685,0.919,Chill
8906,Million Voices,Otto Knows,House,130,0.681,0.87,Chill
8907,Diosa,Kali Uchis,House,118,0.761,0.804,Chill
8908,Point Of View (Radio Edit),DB Boulevard,House,120,0.923,0.928,Chill
8909,It Just Won't Do,Tim Deluxe,House,132,0.944,0.755,Chill
8910,Cruel Intentions,Simian Mobile Disco,House,118,0.749,0.965,Energetic
8911,Exceeder,Mason,House,119,0.896,0.837,Energetic
8912,Little Scare,Benjamin Diamond,House,126,0.922,0.778,Energetic
8913,Hear My Name,Armand van Helden,House,121,0.776,0.722,Chill
8914,Someday,Ce Ce Rogers,House,127,0.747,0.837,Chill
8915,Pacific State,808 State,House,129,0.674,0.966,Chill
8916,NYC Beat,Armand van Helden,House,123,0.899,0.722,Energetic
8917,Nights Off,Siriusmo,House,131,0.718,0.738,Happy
8918,Let Me Show You,Camisra,House,128,0.871,0.796,Chill
8919,Animal Rights,deadmau5,House,120,0.83,0.828,Energetic
8920,Magnets,Disclosure,House,120,0.681,0.78,Chill
8921,"It's You, It's Me",Kaskade,House,129,0.737,0.927,Energetic
8922,What to Do,Thomas Bangalter,House,128,0.903,0.745,Chill
8923,Angel on My Shoulder,Kaskade,House,118,0.881,0.936,Energetic
8924,Hey Hey (Radio Edit),Dennis Ferrer,House,127,0.742,0.906,Happy
8925,900 Degrees,Ian Pooley,House,131,0.895,0.942,Happy
8926,Defeated No More (feat. Ed Macfarlane),Disclosure,House,123,0.687,0.712,Chill
8927,Body,Loud Luxury,House,118,0.771,0.906,Energetic
8928,Get Me Off,Basement Jaxx,House,130,0.739,0.707,Happy
8929,E Samba,Junior Jack,House,122,0.956,0.974,Happy
8930,Make Love,Daft Punk,House,119,0.657,0.791,Chill
8931,Five Hours,Deorro,House,128,0.706,0.808,Energetic
8932,Gym tonic,Bob Sinclar,House,121,0.965,0.904,Energetic
8933,What's in Your Head,Disclosure,House,131,0.916,0.924,Happy
8934,Feel What You Want,Kristine W.,House,121,0.85,0.844,Energetic
8935,Go Back (feat. Julia Church),John Summit,House,123,0.948,0.967,Chill
8936,One,Swedish House Mafia,House,131,0.674,0.709,Chill
8937,The Funk Phenomena,Armand van Helden,House,123,0.826,0.752,Energetic
8938,Bingo Bango,Basement Jaxx,House,126,0.685,0.936,Energetic
8939,Night of Your Life (feat. Jennifer Hudson),David Guetta,House,129,0.928,0.88,Happy
8940,MONEY ON THE DASH,Elley Duhé,House,125,0.822,0.837,Happy
8941,"Sometimes Things Get, Whatever",deadmau5,House,128,0.828,0.905,Chill
8942,Make A Move On Me,Joey Negro,House,132,0.928,0.948,Happy
8943,Fight for You,Morgan Page,House,131,0.668,0.767,Energetic
8944,Complications,deadmau5,House,130,0.679,0.785,Happy
8945,Aerodynamite,Daft Punk,House,124,0.966,0.704,Chill
8946,What I Mean,Modjo,House,119,0.748,0.786,Energetic
8947,A City in Florida,deadmau5,House,130,0.826,0.818,Happy
8948,4h30,Danger,House,125,0.847,0.869,Energetic
8949,Tension,Kylie Minogue,House,128,0.864,0.888,Energetic
8950,Something About Us,Daft Punk,House,128,0.729,0.76,Energetic
8951,MY HOUSE,Beyoncé,House,120,0.833,0.734,Happy
8952,Don't Let the Music Die,Inna,House,128,0.914,0.93,Chill
8953,Alive,Krewella,House,126,0.972,0.797,Happy
8954,Riverside,Sidney Samson,House,128,0.763,0.816,Energetic
8955,Back To Basics,Shapeshifters,House,129,0.82,0.816,Happy
8956,I Like It Loud,Marshall Masters,House,119,0.899,0.927,Chill
8957,Selfoss,GusGus,House,124,0.78,0.778,Chill
8958,Jack to the Sound of the Underground,Hithouse,House,122,0.66,0.801,Chill
8959,Memories,David Guetta,House,131,0.764,0.887,Energetic
8960,Rhythm Is A Mystery,K-Klass,House,123,0.706,0.741,Happy
8961,On & On,Cartoon,House,126,0.898,0.975,Chill
8962,Ferrari,James Hype,House,119,0.715,0.915,Chill
8963,Vacuum Boogie,Floating Points,House,119,0.93,0.905,Chill
8964,Slip,deadmau5,House,130,0.98,0.954,Energetic
8965,Easy,Groove Armada,House,132,0.666,0.807,Energetic
8966,I'm Lonely,Hollis P. Monroe,House,120,0.979,0.922,Happy
8967,No More Tears,Modjo,House,127,0.92,0.775,Happy
8968,The Prime Time of Your Life,Daft Punk,House,130,0.818,0.768,Chill
8969,Don't Stop Movin',Livin' Joy,House,126,0.96,0.83,Chill
8970,You,Galantis,House,124,0.956,0.777,Happy
8971,Where Love Lives,Alison Limerick,House,124,0.974,0.71,Energetic
8972,Finally,Kings of Tomorrow,House,120,0.926,0.968,Chill
8973,Within You,GusGus,House,132,0.8,0.768,Energetic
8974,Gecko (Overdrive) - Radio Edit,Oliver Heldens,House,127,0.774,0.832,Happy
8975,Stimulation,Disclosure,House,130,0.652,0.711,Energetic
8976,HEAT,Tove Lo,House,123,0.829,0.766,Chill
8977,Levels (Radio Edit),Avicii,House,120,0.895,0.931,Chill
8978,Ocean Drive,Duke Dumont,House,124,0.941,0.928,Energetic
8979,Spaceman,Hardwell,House,131,0.748,0.734,Happy
8980,Jus 1 Kiss,Basement Jaxx,House,128,0.884,0.752,Chill
8981,Grab Her!,Disclosure,House,120,0.912,0.702,Chill
8982,Samba Magic,Basement Jaxx,House,131,0.897,0.715,Energetic
8983,Jaded,deadmau5,House,127,0.833,0.979,Energetic
8984,404 (New Era),KiiiKiii,House,122,0.724,0.895,Energetic
8985,First Day,Timo Maas,House,130,0.904,0.932,Chill
8986,Feel the Vibe,Axwell,House,123,0.65,0.758,Energetic
8987,Tomorrow Can Wait,David Guetta,House,125,0.818,0.751,Happy
8988,Fade,Solu Music,House,123,0.797,0.916,Energetic
8989,Hubble,Actress,House,125,0.965,0.773,Energetic
8990,Arabian Horse,GusGus,House,125,0.675,0.847,Happy
8991,Burnin',Daft Punk,House,120,0.861,0.824,Chill
8992,The Young MC,Superfunk,House,131,0.862,0.955,Energetic
8993,Tell Me Why,Supermode,House,129,0.726,0.93,Energetic
8994,Feel So Close (Extended Mix),Calvin Harris,House,122,0.729,0.725,Chill
8995,Go,Moby,House,123,0.98,0.752,Energetic
8996,Shined On Me,Praise Cats,House,122,0.728,0.799,Energetic
8997,FML,deadmau5,House,120,0.785,0.919,Chill
8998,Face in a Cloud,Audio Bullys,House,118,0.748,0.772,Energetic
8999,Hey Joe,Daniel Johnston,House,122,0.715,0.773,Happy
9000,Ain't Nobody (Loves Me Better),Felix Jaehn,House,118,0.834,0.718,Chill
9001,Kisses (feat. bbyclose),Bl3ss,House,132,0.909,0.781,Energetic
9002,Sunchyme,Dario G,House,118,0.915,0.977,Chill
9003,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,House,126,0.912,0.826,Energetic
9004,I Took a Pill in Ibiza - Seeb Remix,Mike Posner,House,121,0.665,0.906,Chill
9005,Shiny Disco Balls,Who Da Funk,House,122,0.805,0.891,Happy
9006,Be Mine,Ofenbach,House,123,0.72,0.955,Happy
9007,Cool Girl,Tove Lo,House,127,0.822,0.783,Energetic
